"ID","session","trial","condition","correct"
"15","3",63,"SpaceTime",0.777777777777778
"15","3",64,"TimeSem",0.777777777777778
"15","3",65,"Control",0.666666666666667
"15","3",66,"SpaceSem",0.666666666666667
"15","3",67,"Control",1
"15","3",68,"TimeSem",0.555555555555556
"15","3",69,"SpaceTime",0.777777777777778
"15","3",70,"SpaceSemTime",1
"15","3",71,"SpaceSem",0.777777777777778
"15","3",72,"SpaceSemTime",1
"15","3",73,"TimeSem",1
"15","3",74,"Control",1
"15","3",75,"SpaceTime",0.777777777777778
"15","3",76,"TimeSem",1
"15","3",77,"SpaceTime",0.777777777777778
"15","3",78,"Control",0.777777777777778
"15","3",79,"SpaceSemTime",0.777777777777778
"15","3",80,"SpaceSem",1
"15","3",81,"SpaceSemTime",1
"15","3",82,"TimeSem",0.777777777777778
"15","3",83,"SpaceTime",0.777777777777778
"15","3",84,"Control",0.777777777777778
"15","3",85,"SpaceSem",1
"15","3",86,"SpaceSemTime",0.555555555555556
"15","3",87,"SpaceSem",1
"15","3",88,"Control",1
"15","3",89,"TimeSem",1
"15","3",90,"SpaceTime",0.777777777777778
"16","3",61,"SpaceTime",0.111111111111111
"16","3",62,"TimeSem",0.777777777777778
"16","3",63,"SpaceSem",1
"16","3",64,"SpaceSemTime",0.333333333333333
"16","3",65,"Control",0.333333333333333
"16","3",66,"SpaceSem",0.333333333333333
"16","3",67,"SpaceSemTime",0.444444444444444
"16","3",68,"Control",0.666666666666667
"16","3",69,"SpaceTime",0.666666666666667
"16","3",70,"TimeSem",0.555555555555556
"16","3",71,"SpaceTime",0.777777777777778
"16","3",72,"Control",1
"16","3",73,"SpaceSem",1
"16","3",74,"SpaceSemTime",1
"16","3",75,"TimeSem",1
"16","3",76,"SpaceTime",0.444444444444444
"16","3",77,"SpaceSem",0.111111111111111
"16","3",78,"SpaceSemTime",0.777777777777778
"16","3",79,"Control",0.333333333333333
"16","3",80,"TimeSem",0.333333333333333
"16","3",81,"SpaceSem",0.555555555555556
"16","3",82,"SpaceSemTime",0.777777777777778
"16","3",83,"Control",0
"16","3",84,"SpaceTime",0.444444444444444
"16","3",85,"TimeSem",1
"16","3",86,"Control",0.777777777777778
"16","3",87,"SpaceTime",0.777777777777778
"16","3",88,"SpaceSemTime",0.333333333333333
"16","3",89,"SpaceSem",1
"16","3",90,"TimeSem",0.777777777777778
"17","3",61,"SpaceSem",0.666666666666667
"17","3",62,"Control",0.333333333333333
"17","3",63,"SpaceTime",0.777777777777778
"17","3",64,"SpaceSemTime",1
"17","3",65,"TimeSem",0.555555555555556
"17","3",66,"SpaceTime",0.444444444444444
"17","3",67,"SpaceSemTime",0.666666666666667
"17","3",68,"Control",0.555555555555556
"17","3",69,"SpaceSem",0.777777777777778
"17","3",70,"TimeSem",0.444444444444444
"17","3",71,"SpaceSemTime",0.777777777777778
"17","3",72,"SpaceSem",0.666666666666667
"17","3",73,"TimeSem",0.666666666666667
"17","3",74,"SpaceTime",0.333333333333333
"17","3",75,"Control",0
"17","3",76,"SpaceSemTime",0.777777777777778
"17","3",77,"SpaceTime",0
"17","3",78,"TimeSem",0.777777777777778
"17","3",79,"Control",0.777777777777778
"17","3",80,"SpaceSem",0.777777777777778
"17","3",81,"Control",0.222222222222222
"17","3",82,"SpaceSemTime",1
"17","3",83,"TimeSem",1
"17","3",84,"SpaceTime",0.777777777777778
"17","3",85,"SpaceSem",0.555555555555556
"17","3",86,"SpaceTime",0.777777777777778
"17","3",87,"Control",0.666666666666667
"17","3",88,"TimeSem",0.111111111111111
"17","3",89,"SpaceSemTime",0.222222222222222
"17","3",90,"SpaceSem",1
"18","3",61,"SpaceSemTime",1
"18","3",62,"TimeSem",0.777777777777778
"18","3",63,"Control",0.777777777777778
"18","3",64,"SpaceSem",0.666666666666667
"18","3",65,"SpaceTime",0.555555555555556
"18","3",66,"SpaceSemTime",0.666666666666667
"18","3",67,"SpaceTime",0.777777777777778
"18","3",68,"Control",1
"18","3",69,"SpaceSem",0.555555555555556
"18","3",70,"TimeSem",0.444444444444444
"18","3",71,"SpaceSemTime",0.666666666666667
"18","3",72,"SpaceSem",1
"18","3",73,"SpaceTime",1
"18","3",74,"Control",1
"18","3",75,"TimeSem",1
"18","3",76,"SpaceTime",0.222222222222222
"18","3",77,"Control",0.777777777777778
"18","3",78,"TimeSem",1
"18","3",79,"SpaceSem",1
"18","3",80,"SpaceSemTime",0.777777777777778
"18","3",81,"SpaceTime",0.777777777777778
"18","3",82,"Control",0.333333333333333
"18","3",83,"TimeSem",0
"18","3",84,"SpaceSemTime",0.777777777777778
"18","3",85,"SpaceSem",0.777777777777778
"18","3",86,"TimeSem",0.444444444444444
"18","3",87,"SpaceSem",1
"18","3",88,"Control",0.333333333333333
"18","3",89,"SpaceTime",0.555555555555556
"18","3",90,"SpaceSemTime",1
"19","3",61,"SpaceSemTime",0.555555555555556
"19","3",62,"SpaceSem",0.666666666666667
"19","3",63,"TimeSem",0.222222222222222
"19","3",64,"SpaceTime",0.777777777777778
"19","3",65,"Control",0.555555555555556
"19","3",66,"SpaceTime",0.444444444444444
"19","3",67,"TimeSem",0.555555555555556
"19","3",68,"Control",0.777777777777778
"19","3",69,"SpaceSem",0.777777777777778
"19","3",70,"SpaceSemTime",0.666666666666667
"19","3",71,"SpaceSem",0.555555555555556
"19","3",72,"Control",0.555555555555556
"19","3",73,"SpaceSemTime",0.666666666666667
"19","3",74,"TimeSem",0.555555555555556
"19","3",75,"SpaceTime",0.666666666666667
"19","3",76,"TimeSem",0.666666666666667
"19","3",77,"SpaceSem",0.666666666666667
"19","3",78,"SpaceTime",0.555555555555556
"19","3",79,"Control",1
"19","3",80,"SpaceSemTime",0.777777777777778
"19","3",81,"Control",1
"19","3",82,"SpaceTime",0.777777777777778
"19","3",83,"SpaceSem",0.777777777777778
"19","3",84,"TimeSem",0.777777777777778
"19","3",85,"SpaceSemTime",1
"19","3",86,"Control",1
"19","3",87,"SpaceSemTime",0.777777777777778
"19","3",88,"SpaceTime",0.777777777777778
"19","3",89,"SpaceSem",0.666666666666667
"19","3",90,"TimeSem",0.111111111111111
"20","3",61,"SpaceSemTime",1
"20","3",62,"SpaceSem",1
"20","3",63,"TimeSem",0.777777777777778
"20","3",64,"SpaceTime",1
"20","3",65,"Control",0.333333333333333
"20","3",66,"SpaceSem",0.333333333333333
"20","3",67,"SpaceTime",0.777777777777778
"20","3",68,"TimeSem",1
"20","3",69,"SpaceSemTime",0.777777777777778
"20","3",70,"Control",1
"20","3",71,"TimeSem",0.777777777777778
"20","3",72,"Control",0.555555555555556
"20","3",73,"SpaceSemTime",0.777777777777778
"20","3",74,"SpaceTime",1
"20","3",75,"SpaceSem",1
"20","3",76,"TimeSem",0.777777777777778
"20","3",77,"SpaceSemTime",1
"20","3",78,"SpaceSem",1
"20","3",79,"SpaceTime",0.555555555555556
"20","3",80,"Control",0.777777777777778
"20","3",81,"Control",0.777777777777778
"20","3",82,"SpaceSem",1
"20","3",83,"SpaceTime",1
"20","3",84,"TimeSem",0.777777777777778
"20","3",85,"SpaceSemTime",1
"20","3",86,"Control",0.555555555555556
"20","3",87,"SpaceSem",0.777777777777778
"20","3",88,"SpaceSemTime",1
"20","3",89,"TimeSem",1
"20","3",90,"SpaceTime",0.777777777777778
"21","3",61,"SpaceSem",0.777777777777778
"21","3",62,"SpaceSemTime",0.333333333333333
"21","3",63,"SpaceTime",0.777777777777778
"21","3",64,"TimeSem",0.666666666666667
"21","3",65,"Control",0.777777777777778
"21","3",66,"SpaceTime",0.777777777777778
"21","3",67,"SpaceSemTime",1
"21","3",68,"SpaceSem",1
"21","3",69,"TimeSem",1
"21","3",70,"Control",0.555555555555556
"21","3",71,"SpaceSemTime",0.777777777777778
"21","3",72,"SpaceSem",1
"21","3",73,"Control",0.555555555555556
"21","3",74,"TimeSem",0.555555555555556
"21","3",75,"SpaceTime",0.333333333333333
"21","3",76,"TimeSem",0.555555555555556
"21","3",77,"SpaceSem",1
"21","3",78,"SpaceSemTime",1
"21","3",79,"Control",1
"21","3",80,"SpaceTime",0.777777777777778
"21","3",81,"SpaceSemTime",1
"21","3",82,"SpaceTime",1
"21","3",83,"SpaceSem",0.777777777777778
"21","3",84,"TimeSem",0.777777777777778
"21","3",85,"Control",0.777777777777778
"21","3",86,"SpaceSem",0.777777777777778
"21","3",87,"TimeSem",0.777777777777778
"21","3",88,"Control",1
"21","3",89,"SpaceSemTime",0.555555555555556
"21","3",90,"SpaceTime",0.555555555555556
"22","3",61,"TimeSem",0.555555555555556
"22","3",62,"SpaceSemTime",0.777777777777778
"22","3",63,"SpaceTime",1
"22","3",64,"SpaceSem",1
"22","3",65,"Control",1
"22","3",66,"TimeSem",0.666666666666667
"22","3",67,"SpaceSemTime",1
"22","3",68,"SpaceSem",1
"22","3",69,"Control",1
"22","3",70,"SpaceTime",0.777777777777778
"22","3",71,"SpaceSem",1
"22","3",72,"Control",0.777777777777778
"22","3",73,"SpaceSemTime",1
"22","3",74,"TimeSem",1
"22","3",75,"SpaceTime",0.777777777777778
"22","3",76,"TimeSem",0.666666666666667
"22","3",77,"Control",0.666666666666667
"22","3",78,"SpaceSem",1
"22","3",79,"SpaceTime",0.777777777777778
"22","3",80,"SpaceSemTime",0.777777777777778
"22","3",81,"SpaceSemTime",0.777777777777778
"22","3",82,"Control",0.777777777777778
"22","3",83,"SpaceTime",1
"22","3",84,"SpaceSem",1
"22","3",85,"TimeSem",0.333333333333333
"22","3",86,"SpaceTime",0.777777777777778
"22","3",87,"TimeSem",1
"22","3",88,"SpaceSem",1
"22","3",89,"SpaceSemTime",0.777777777777778
"22","3",90,"Control",1
"23","3",61,"SpaceSem",1
"23","3",62,"Control",0.777777777777778
"23","3",63,"SpaceSemTime",1
"23","3",64,"TimeSem",0.777777777777778
"23","3",65,"SpaceTime",1
"23","3",66,"SpaceSem",1
"23","3",67,"TimeSem",0.333333333333333
"23","3",68,"SpaceSemTime",0.777777777777778
"23","3",69,"SpaceTime",1
"23","3",70,"Control",1
"23","3",71,"TimeSem",1
"23","3",72,"SpaceTime",1
"23","3",73,"SpaceSemTime",0.777777777777778
"23","3",74,"SpaceSem",1
"23","3",75,"Control",1
"23","3",76,"SpaceSem",1
"23","3",77,"SpaceTime",1
"23","3",78,"Control",0.777777777777778
"23","3",79,"TimeSem",0.777777777777778
"23","3",80,"SpaceSemTime",1
"23","3",81,"SpaceSem",1
"23","3",82,"SpaceTime",0.666666666666667
"23","3",83,"SpaceSemTime",1
"23","3",84,"TimeSem",1
"23","3",85,"Control",1
"23","3",86,"SpaceSem",1
"23","3",87,"SpaceSemTime",1
"23","3",88,"TimeSem",1
"23","3",89,"Control",1
"23","3",90,"SpaceTime",1
"24","3",61,"SpaceSem",0.777777777777778
"24","3",62,"SpaceTime",0
"24","3",63,"SpaceSemTime",0.111111111111111
"24","3",64,"Control",0.777777777777778
"24","3",65,"TimeSem",0.444444444444444
"24","3",66,"SpaceSem",0.777777777777778
"24","3",67,"SpaceTime",0.555555555555556
"24","3",68,"Control",0.777777777777778
"24","3",69,"SpaceSemTime",0.222222222222222
"24","3",70,"TimeSem",1
"24","3",71,"SpaceTime",0.777777777777778
"24","3",72,"SpaceSemTime",0.666666666666667
"24","3",73,"SpaceSem",1
"24","3",74,"Control",0.777777777777778
"24","3",75,"TimeSem",0.777777777777778
"24","3",76,"Control",0.444444444444444
"24","3",77,"SpaceSemTime",0.777777777777778
"24","3",78,"SpaceTime",0.777777777777778
"24","3",79,"TimeSem",0.777777777777778
"24","3",80,"SpaceSem",1
"24","3",81,"TimeSem",1
"24","3",82,"SpaceSemTime",1
"24","3",83,"SpaceTime",0.555555555555556
"24","3",84,"Control",0.555555555555556
"24","3",85,"SpaceSem",0.555555555555556
"24","3",86,"TimeSem",0.333333333333333
"24","3",87,"SpaceSemTime",1
"24","3",88,"SpaceTime",0.777777777777778
"24","3",89,"Control",0.444444444444444
"24","3",90,"SpaceSem",0.555555555555556
"25","3",61,"SpaceSem",1
"25","3",62,"Control",1
"25","3",63,"SpaceTime",1
"25","3",64,"SpaceSemTime",1
"25","3",65,"TimeSem",1
"25","3",66,"SpaceTime",1
"25","3",67,"TimeSem",1
"25","3",68,"SpaceSemTime",1
"25","3",69,"SpaceSem",1
"25","3",70,"Control",1
"25","3",71,"TimeSem",1
"25","3",72,"SpaceSem",1
"25","3",73,"SpaceTime",1
"25","3",74,"Control",1
"25","3",75,"SpaceSemTime",1
"25","3",76,"TimeSem",1
"25","3",77,"SpaceTime",1
"25","3",78,"Control",1
"25","3",79,"SpaceSem",1
"25","3",80,"SpaceSemTime",1
"25","3",81,"SpaceTime",1
"25","3",82,"TimeSem",1
"25","3",83,"SpaceSemTime",1
"25","3",84,"Control",1
"25","3",85,"SpaceSem",1
"25","3",86,"SpaceTime",1
"25","3",87,"TimeSem",1
"25","3",88,"SpaceSemTime",1
"25","3",89,"SpaceSem",1
"25","3",90,"Control",1
"26","3",61,"SpaceSem",0.777777777777778
"26","3",62,"Control",1
"26","3",63,"SpaceSemTime",1
"26","3",64,"SpaceTime",0.777777777777778
"26","3",65,"TimeSem",1
"26","3",66,"SpaceSem",0.777777777777778
"26","3",67,"SpaceTime",1
"26","3",68,"SpaceSemTime",0.111111111111111
"26","3",69,"TimeSem",0.666666666666667
"26","3",70,"Control",1
"26","3",71,"TimeSem",0.777777777777778
"26","3",72,"SpaceSemTime",0.777777777777778
"26","3",73,"SpaceSem",1
"26","3",74,"SpaceTime",0.555555555555556
"26","3",75,"Control",0.777777777777778
"26","3",76,"TimeSem",0.777777777777778
"26","3",77,"SpaceTime",0.666666666666667
"26","3",78,"SpaceSem",0.777777777777778
"26","3",79,"SpaceSemTime",1
"26","3",80,"Control",0.777777777777778
"26","3",81,"SpaceSemTime",0.777777777777778
"26","3",82,"SpaceTime",0.777777777777778
"26","3",83,"TimeSem",1
"26","3",84,"Control",1
"26","3",85,"SpaceSem",0.777777777777778
"26","3",86,"TimeSem",0.777777777777778
"26","3",87,"SpaceSemTime",1
"26","3",88,"SpaceTime",0.777777777777778
"26","3",89,"Control",0.777777777777778
"26","3",90,"SpaceSem",0.777777777777778
"27","3",61,"SpaceSemTime",0.777777777777778
"27","3",62,"SpaceTime",1
"27","3",63,"TimeSem",0.777777777777778
"27","3",64,"Control",1
"27","3",65,"SpaceSem",0.777777777777778
"27","3",66,"Control",1
"27","3",67,"SpaceSemTime",0.444444444444444
"27","3",68,"SpaceTime",0.666666666666667
"27","3",69,"TimeSem",0.444444444444444
"27","3",70,"SpaceSem",0.444444444444444
"27","3",71,"TimeSem",0.333333333333333
"27","3",72,"SpaceSem",0.444444444444444
"27","3",73,"SpaceTime",0.333333333333333
"27","3",74,"SpaceSemTime",0.111111111111111
"27","3",75,"Control",0.333333333333333
"27","3",76,"SpaceSemTime",0.555555555555556
"27","3",77,"Control",0.666666666666667
"27","3",78,"TimeSem",0.555555555555556
"27","3",79,"SpaceSem",0.777777777777778
"27","3",80,"SpaceTime",0.777777777777778
"27","3",81,"SpaceSemTime",0.666666666666667
"27","3",82,"Control",0.333333333333333
"27","3",83,"SpaceSem",0
"27","3",84,"SpaceTime",1
"27","3",85,"TimeSem",0.333333333333333
"27","3",86,"SpaceSemTime",0.555555555555556
"27","3",87,"TimeSem",0.777777777777778
"27","3",88,"Control",0.666666666666667
"27","3",89,"SpaceTime",0.333333333333333
"27","3",90,"SpaceSem",0.333333333333333
"28","3",61,"SpaceTime",0.444444444444444
"28","3",62,"Control",0.333333333333333
"28","3",63,"SpaceSem",0.666666666666667
"28","3",64,"SpaceSemTime",0.777777777777778
"28","3",65,"TimeSem",0.666666666666667
"28","3",66,"SpaceSem",1
"28","3",67,"Control",0.333333333333333
"28","3",68,"SpaceSemTime",0.333333333333333
"28","3",69,"TimeSem",0.555555555555556
"28","3",70,"SpaceTime",0.444444444444444
"28","3",71,"SpaceSemTime",1
"28","3",72,"Control",0.333333333333333
"28","3",73,"SpaceTime",0.444444444444444
"28","3",74,"SpaceSem",0.777777777777778
"28","3",75,"TimeSem",0.666666666666667
"28","3",76,"SpaceSem",0.333333333333333
"28","3",77,"TimeSem",0.555555555555556
"28","3",78,"SpaceSemTime",0.777777777777778
"28","3",79,"SpaceTime",0.111111111111111
"28","3",80,"Control",0.555555555555556
"28","3",81,"SpaceTime",0.333333333333333
"28","3",82,"TimeSem",0.777777777777778
"28","3",83,"SpaceSemTime",0.555555555555556
"28","3",84,"SpaceSem",0.555555555555556
"28","3",85,"Control",0.111111111111111
"28","3",86,"SpaceSem",0.333333333333333
"28","3",87,"SpaceSemTime",1
"28","3",88,"TimeSem",0.111111111111111
"28","3",89,"SpaceTime",0.666666666666667
"28","3",90,"Control",0.222222222222222
"29","3",61,"SpaceSem",0.666666666666667
"29","3",62,"Control",0.555555555555556
"29","3",63,"TimeSem",0.666666666666667
"29","3",64,"SpaceTime",0.777777777777778
"29","3",65,"SpaceSemTime",1
"29","3",66,"TimeSem",1
"29","3",67,"SpaceSem",0.444444444444444
"29","3",68,"Control",0.555555555555556
"29","3",69,"SpaceTime",0.555555555555556
"29","3",70,"SpaceSemTime",0.444444444444444
"29","3",71,"SpaceTime",0.777777777777778
"29","3",72,"TimeSem",0.777777777777778
"29","3",73,"Control",0.444444444444444
"29","3",74,"SpaceSem",0.777777777777778
"29","3",75,"SpaceSemTime",0.777777777777778
"29","3",76,"SpaceSem",0.444444444444444
"29","3",77,"TimeSem",0.666666666666667
"29","3",78,"Control",0.555555555555556
"29","3",79,"SpaceTime",0.777777777777778
"29","3",80,"SpaceSemTime",1
"29","3",81,"TimeSem",0.444444444444444
"29","3",82,"Control",0.333333333333333
"29","3",83,"SpaceTime",0.555555555555556
"29","3",84,"SpaceSemTime",0.777777777777778
"29","3",85,"SpaceSem",0.777777777777778
"29","3",86,"Control",0.555555555555556
"29","3",87,"SpaceTime",0.777777777777778
"29","3",88,"SpaceSem",0.777777777777778
"29","3",89,"SpaceSemTime",0.333333333333333
"29","3",90,"TimeSem",0.666666666666667
"30","3",61,"SpaceSemTime",1
"30","3",62,"Control",0.666666666666667
"30","3",63,"SpaceSem",0.777777777777778
"30","3",64,"SpaceTime",1
"30","3",65,"TimeSem",0.777777777777778
"30","3",66,"SpaceSemTime",1
"30","3",67,"SpaceTime",0.777777777777778
"30","3",68,"Control",0.777777777777778
"30","3",69,"TimeSem",1
"30","3",70,"SpaceSem",0.777777777777778
"30","3",71,"SpaceSemTime",1
"30","3",72,"TimeSem",0.777777777777778
"30","3",73,"SpaceTime",0.777777777777778
"30","3",74,"Control",0.777777777777778
"30","3",75,"SpaceSem",1
"30","3",76,"SpaceTime",0.777777777777778
"30","3",77,"SpaceSem",0.777777777777778
"30","3",78,"Control",0.777777777777778
"30","3",79,"SpaceSemTime",1
"30","3",80,"TimeSem",0.777777777777778
"30","3",81,"Control",0.666666666666667
"30","3",82,"SpaceSem",0.777777777777778
"30","3",83,"SpaceTime",0.777777777777778
"30","3",84,"SpaceSemTime",1
"30","3",85,"TimeSem",0.666666666666667
"30","3",86,"SpaceTime",0.777777777777778
"30","3",87,"SpaceSem",1
"30","3",88,"SpaceSemTime",1
"30","3",89,"TimeSem",0.666666666666667
"30","3",90,"Control",0.777777777777778
"31","3",61,"Control",1
"31","3",62,"SpaceSemTime",0.555555555555556
"31","3",63,"TimeSem",0.777777777777778
"31","3",64,"SpaceTime",0.555555555555556
"31","3",65,"SpaceSem",0.666666666666667
"31","3",66,"TimeSem",0.222222222222222
"31","3",67,"SpaceSem",0.777777777777778
"31","3",68,"SpaceSemTime",0.777777777777778
"31","3",69,"SpaceTime",0
"31","3",70,"Control",0.777777777777778
"31","3",71,"SpaceSem",0.777777777777778
"31","3",72,"Control",0.444444444444444
"31","3",73,"SpaceSemTime",1
"31","3",74,"SpaceTime",0.777777777777778
"31","3",75,"TimeSem",0.111111111111111
"31","3",76,"Control",1
"31","3",77,"TimeSem",0.666666666666667
"31","3",78,"SpaceTime",0.555555555555556
"31","3",79,"SpaceSem",0.777777777777778
"31","3",80,"SpaceSemTime",1
"31","3",81,"Control",0.555555555555556
"31","3",82,"TimeSem",0.777777777777778
"31","3",83,"SpaceSemTime",0.777777777777778
"31","3",84,"SpaceSem",0.444444444444444
"31","3",85,"SpaceTime",0.555555555555556
"31","3",86,"TimeSem",0.666666666666667
"31","3",87,"SpaceSem",0.555555555555556
"31","3",88,"SpaceTime",0.222222222222222
"31","3",89,"Control",0.666666666666667
"31","3",90,"SpaceSemTime",1
"32","3",61,"SpaceTime",0.666666666666667
"32","3",62,"SpaceSemTime",0.555555555555556
"32","3",63,"TimeSem",0.444444444444444
"32","3",64,"Control",1
"32","3",65,"SpaceSem",0.333333333333333
"32","3",66,"Control",0.444444444444444
"32","3",67,"SpaceTime",1
"32","3",68,"SpaceSem",0.666666666666667
"32","3",69,"TimeSem",0.777777777777778
"32","3",70,"SpaceSemTime",0.555555555555556
"32","3",71,"TimeSem",0.333333333333333
"32","3",72,"SpaceSem",0.777777777777778
"32","3",73,"Control",0.555555555555556
"32","3",74,"SpaceTime",0.555555555555556
"32","3",75,"SpaceSemTime",0.444444444444444
"32","3",76,"SpaceSem",0.777777777777778
"32","3",77,"Control",0.555555555555556
"32","3",78,"SpaceSemTime",0.777777777777778
"32","3",79,"TimeSem",0.777777777777778
"32","3",80,"SpaceTime",1
"32","3",81,"SpaceSemTime",0.333333333333333
"32","3",82,"SpaceTime",0.777777777777778
"32","3",83,"Control",0.444444444444444
"32","3",84,"TimeSem",0.666666666666667
"32","3",85,"SpaceSem",0.777777777777778
"32","3",86,"SpaceTime",0.555555555555556
"32","3",87,"SpaceSem",0.666666666666667
"32","3",88,"Control",0.444444444444444
"32","3",89,"SpaceSemTime",0.777777777777778
"32","3",90,"TimeSem",0.555555555555556
"33","3",61,"SpaceTime",1
"33","3",62,"SpaceSemTime",1
"33","3",63,"Control",0.777777777777778
"33","3",64,"TimeSem",1
"33","3",65,"SpaceSem",1
"33","3",66,"SpaceSemTime",0.777777777777778
"33","3",67,"TimeSem",1
"33","3",68,"SpaceTime",1
"33","3",69,"Control",1
"33","3",70,"SpaceSem",1
"33","3",71,"SpaceTime",1
"33","3",72,"SpaceSem",0.777777777777778
"33","3",73,"TimeSem",1
"33","3",74,"SpaceSemTime",1
"33","3",75,"Control",1
"33","3",76,"TimeSem",1
"33","3",77,"Control",0.777777777777778
"33","3",78,"SpaceSem",1
"33","3",79,"SpaceSemTime",1
"33","3",80,"SpaceTime",1
"33","3",81,"SpaceSem",1
"33","3",82,"Control",1
"33","3",83,"SpaceTime",0.777777777777778
"33","3",84,"TimeSem",1
"33","3",85,"SpaceSemTime",0.777777777777778
"33","3",86,"Control",1
"33","3",87,"TimeSem",1
"33","3",88,"SpaceSemTime",1
"33","3",89,"SpaceSem",0.555555555555556
"33","3",90,"SpaceTime",1
"34","3",61,"SpaceSem",1
"34","3",62,"Control",1
"34","3",63,"TimeSem",1
"34","3",64,"SpaceTime",1
"34","3",65,"SpaceSemTime",1
"34","3",66,"SpaceTime",1
"34","3",67,"SpaceSem",1
"34","3",68,"SpaceSemTime",1
"34","3",69,"Control",1
"34","3",70,"TimeSem",1
"34","3",71,"SpaceSemTime",1
"34","3",72,"SpaceSem",1
"34","3",73,"Control",1
"34","3",74,"SpaceTime",1
"34","3",75,"TimeSem",1
"34","3",76,"Control",1
"34","3",77,"SpaceSemTime",1
"34","3",78,"SpaceSem",1
"34","3",79,"SpaceTime",1
"34","3",80,"TimeSem",1
"34","3",81,"SpaceSem",1
"34","3",82,"Control",1
"34","3",83,"SpaceTime",1
"34","3",84,"TimeSem",1
"34","3",85,"SpaceSemTime",1
"34","3",86,"SpaceTime",1
"34","3",87,"TimeSem",1
"34","3",88,"SpaceSemTime",1
"34","3",89,"SpaceSem",1
"34","3",90,"Control",1
"35","3",61,"TimeSem",0.666666666666667
"35","3",62,"SpaceSem",0.777777777777778
"35","3",63,"SpaceTime",1
"35","3",64,"Control",0.555555555555556
"35","3",65,"SpaceSemTime",0.333333333333333
"35","3",66,"SpaceSem",0.777777777777778
"35","3",67,"Control",0.555555555555556
"35","3",68,"TimeSem",1
"35","3",69,"SpaceSemTime",0.333333333333333
"35","3",70,"SpaceTime",0.777777777777778
"35","3",71,"SpaceSem",0.666666666666667
"35","3",72,"Control",0.777777777777778
"35","3",73,"TimeSem",1
"35","3",74,"SpaceTime",1
"35","3",75,"SpaceSemTime",1
"35","3",76,"SpaceSem",0.666666666666667
"35","3",77,"SpaceTime",1
"35","3",78,"TimeSem",1
"35","3",79,"SpaceSemTime",0.444444444444444
"35","3",80,"Control",0.666666666666667
"35","3",81,"SpaceTime",0.444444444444444
"35","3",82,"TimeSem",0.666666666666667
"35","3",83,"SpaceSem",0.333333333333333
"35","3",84,"SpaceSemTime",1
"35","3",85,"Control",0.444444444444444
"35","3",86,"SpaceSemTime",0.333333333333333
"35","3",87,"TimeSem",1
"35","3",88,"SpaceSem",0.777777777777778
"35","3",89,"SpaceTime",0.555555555555556
"35","3",90,"Control",1
"36","3",61,"TimeSem",0.555555555555556
"36","3",62,"Control",0.777777777777778
"36","3",63,"SpaceSemTime",0.555555555555556
"36","3",64,"SpaceSem",0.777777777777778
"36","3",65,"SpaceTime",0.666666666666667
"36","3",66,"TimeSem",0.555555555555556
"36","3",67,"SpaceSem",1
"36","3",68,"SpaceTime",0.444444444444444
"36","3",69,"Control",0.555555555555556
"36","3",70,"SpaceSemTime",0.555555555555556
"36","3",71,"SpaceSem",0.777777777777778
"36","3",72,"Control",0.333333333333333
"36","3",73,"SpaceSemTime",0.444444444444444
"36","3",74,"TimeSem",0.777777777777778
"36","3",75,"SpaceTime",0.222222222222222
"36","3",76,"SpaceSem",0.777777777777778
"36","3",77,"Control",0.555555555555556
"36","3",78,"TimeSem",0.777777777777778
"36","3",79,"SpaceSemTime",1
"36","3",80,"SpaceTime",0.666666666666667
"36","3",81,"SpaceSemTime",0.777777777777778
"36","3",82,"TimeSem",0.444444444444444
"36","3",83,"Control",0.666666666666667
"36","3",84,"SpaceTime",0.444444444444444
"36","3",85,"SpaceSem",0.444444444444444
"36","3",86,"SpaceTime",0.555555555555556
"36","3",87,"SpaceSemTime",0.666666666666667
"36","3",88,"Control",0.444444444444444
"36","3",89,"SpaceSem",0.777777777777778
"36","3",90,"TimeSem",0.555555555555556
"37","3",61,"SpaceTime",1
"37","3",62,"TimeSem",0.555555555555556
"37","3",63,"SpaceSemTime",1
"37","3",64,"Control",1
"37","3",65,"SpaceSem",1
"37","3",66,"SpaceTime",1
"37","3",67,"Control",0.555555555555556
"37","3",68,"SpaceSem",1
"37","3",69,"TimeSem",1
"37","3",70,"SpaceSemTime",1
"37","3",71,"SpaceSem",1
"37","3",72,"SpaceTime",0.777777777777778
"37","3",73,"SpaceSemTime",1
"37","3",74,"Control",1
"37","3",75,"TimeSem",1
"37","3",76,"SpaceTime",1
"37","3",77,"TimeSem",1
"37","3",78,"SpaceSem",1
"37","3",79,"SpaceSemTime",1
"37","3",80,"Control",1
"37","3",81,"TimeSem",0.777777777777778
"37","3",82,"Control",1
"37","3",83,"SpaceTime",0.777777777777778
"37","3",84,"SpaceSemTime",1
"37","3",85,"SpaceSem",1
"37","3",86,"Control",1
"37","3",87,"TimeSem",1
"37","3",88,"SpaceTime",1
"37","3",89,"SpaceSemTime",1
"37","3",90,"SpaceSem",1
"38","3",61,"SpaceSem",1
"38","3",62,"SpaceSemTime",0.777777777777778
"38","3",63,"SpaceTime",0.555555555555556
"38","3",64,"TimeSem",0.333333333333333
"38","3",65,"Control",0.777777777777778
"38","3",66,"SpaceSemTime",0.333333333333333
"38","3",67,"Control",0.777777777777778
"38","3",68,"SpaceSem",0.333333333333333
"38","3",69,"TimeSem",1
